scenario_source,scenario,sector,technology,region,year,tmsr,smsp
geco_2021,1.5c,power,coalcap,rest sub saharan africa,2039,0.39633226262779653,-0.025496736114032487
geco_2021,1.5c,power,gascap,rest sub saharan africa,2039,2.01044999540764,0.317918912715278
geco_2021,1.5c,power,hydrocap,rest sub saharan africa,2039,1.53632707562547,0.18792433323023391
geco_2021,1.5c,power,nuclearcap,rest sub saharan africa,2039,0.9812178304599731,-6.895215292360868e-11
geco_2021,1.5c,power,oilcap,rest sub saharan africa,2039,2.7961933262185275,0.3974467070270783
geco_2021,1.5c,power,renewablescap,rest sub saharan africa,2039,86.09998993668741,6.08206581689338
geco_2021,1.5c,power,coalcap,rest sub saharan africa,2040,0.36165661583564623,-0.02696130968838227
geco_2021,1.5c,power,gascap,rest sub saharan africa,2040,2.0992025762166726,0.3458432277429598
geco_2021,1.5c,power,hydrocap,rest sub saharan africa,2040,1.589549674312524,0.20657306797736685
geco_2021,1.5c,power,nuclearcap,rest sub saharan africa,2040,0.9801845094743017,-7.274562877693561e-11
geco_2021,1.5c,power,oilcap,rest sub saharan africa,2040,2.8785418200699673,0.41566809624624335
geco_2021,1.5c,power,renewablescap,rest sub saharan africa,2040,93.91027656938661,6.640264206625506
geco_2021,1.5c,power,coalcap,rest sub saharan africa,2041,0.42746696295676356,-0.024181719277564215
geco_2021,1.5c,power,gascap,rest sub saharan africa,2041,2.1572960744388956,0.3641212443440537
geco_2021,1.5c,power,hydrocap,rest sub saharan africa,2041,1.6554584368156884,0.2296669239662567
geco_2021,1.5c,power,nuclearcap,rest sub saharan africa,2041,0.9791716262237132,-7.646407464867078e-11
geco_2021,1.5c,power,oilcap,rest sub saharan africa,2041,2.8445790331863767,0.4081530934838384
geco_2021,1.5c,power,renewablescap,rest sub saharan africa,2041,104.49787529819396,7.396956097651241
geco_2021,1.5c,power,coalcap,rest sub saharan africa,2042,0.493277310077881,-0.021402128866746164
geco_2021,1.5c,power,gascap,rest sub saharan africa,2042,2.2153895726611195,0.38239926094514776
geco_2021,1.5c,power,hydrocap,rest sub saharan africa,2042,1.7213671993188533,0.2527607799551467
geco_2021,1.5c,power,nuclearcap,rest sub saharan africa,2042,0.9781587429731249,-8.018252052040521e-11
geco_2021,1.5c,power,oilcap,rest sub saharan africa,2042,2.8106162463027857,0.40063809072143347
geco_2021,1.5c,power,renewablescap,rest sub saharan africa,2042,115.08547402700131,8.153647988676976
geco_2021,1.5c,power,coalcap,rest sub saharan africa,2043,0.5590876571989984,-0.018622538455928112
geco_2021,1.5c,power,gascap,rest sub saharan africa,2043,2.2734830708833424,0.40067727754624166
geco_2021,1.5c,power,hydrocap,rest sub saharan africa,2043,1.7872759618220178,0.27585463594403653
geco_2021,1.5c,power,nuclearcap,rest sub saharan africa,2043,0.9771458597225363,-8.390096639214039e-11
geco_2021,1.5c,power,oilcap,rest sub saharan africa,2043,2.7766534594191956,0.3931230879590286
geco_2021,1.5c,power,renewablescap,rest sub saharan africa,2043,125.67307275580868,8.910339879702711
geco_2021,1.5c,power,coalcap,rest sub saharan africa,2044,0.6248980043201158,-0.015842948045110054
geco_2021,1.5c,power,gascap,rest sub saharan africa,2044,2.3315765691055663,0.41895529414733573
geco_2021,1.5c,power,hydrocap,rest sub saharan africa,2044,1.8531847243251827,0.2989484919329265
geco_2021,1.5c,power,nuclearcap,rest sub saharan africa,2044,0.976132976471948,-8.761941226387482e-11
geco_2021,1.5c,power,oilcap,rest sub saharan africa,2044,2.742690672535605,0.38560808519662365
geco_2021,1.5c,power,renewablescap,rest sub saharan africa,2044,136.260671484616,9.667031770728446
geco_2021,1.5c,power,coalcap,rest sub saharan africa,2045,0.6907083514412333,-0.013063357634291999
geco_2021,1.5c,power,gascap,rest sub saharan africa,2045,2.3896700673277893,0.43723331074842964
geco_2021,1.5c,power,hydrocap,rest sub saharan africa,2045,1.9190934868283471,0.32204234792181635
geco_2021,1.5c,power,nuclearcap,rest sub saharan africa,2045,0.9751200932213594,-9.133785813560999e-11
geco_2021,1.5c,power,oilcap,rest sub saharan africa,2045,2.7087278856520145,0.37809308243421874
geco_2021,1.5c,power,renewablescap,rest sub saharan africa,2045,146.84827021342338,10.42372366175418
geco_2021,1.5c,power,coalcap,rest sub saharan africa,2046,0.7565186985623505,-0.010283767223473952
geco_2021,1.5c,power,gascap,rest sub saharan africa,2046,2.4477635655500123,0.4555113273495236
geco_2021,1.5c,power,hydrocap,rest sub saharan africa,2046,1.9850022493315118,0.3451362039107062
geco_2021,1.5c,power,nuclearcap,rest sub saharan africa,2046,0.9741072099707708,-9.505630400734516e-11
geco_2021,1.5c,power,oilcap,rest sub saharan africa,2046,2.6747650987684235,0.3705780796718138
geco_2021,1.5c,power,renewablescap,rest sub saharan africa,2046,157.43586894223074,11.180415552779916
geco_2021,1.5c,power,coalcap,rest sub saharan africa,2047,0.822329045683468,-0.007504176812655893
geco_2021,1.5c,power,gascap,rest sub saharan africa,2047,2.505857063772236,0.4737893439506176
geco_2021,1.5c,power,hydrocap,rest sub saharan africa,2047,2.0509110118346765,0.3682300598995962
geco_2021,1.5c,power,nuclearcap,rest sub saharan africa,2047,0.9730943267201825,-9.877474987907958e-11
geco_2021,1.5c,power,oilcap,rest sub saharan africa,2047,2.640802311884833,0.3630630769094088
geco_2021,1.5c,power,renewablescap,rest sub saharan africa,2047,168.02346767103808,11.93710744380565
geco_2021,1.5c,power,coalcap,rest sub saharan africa,2048,0.8881393928045854,-0.00472458640183784
geco_2021,1.5c,power,gascap,rest sub saharan africa,2048,2.563950561994459,0.4920673605517116
geco_2021,1.5c,power,hydrocap,rest sub saharan africa,2048,2.1168197743378414,0.39132391588848603
geco_2021,1.5c,power,nuclearcap,rest sub saharan africa,2048,0.972081443469594,-1.0249319575081477e-10
geco_2021,1.5c,power,oilcap,rest sub saharan africa,2048,2.606839525001243,0.35554807414700396
geco_2021,1.5c,power,renewablescap,rest sub saharan africa,2048,178.61106639984544,12.693799334831386
geco_2021,1.5c,power,coalcap,rest sub saharan africa,2049,0.9539497399257029,-0.0019449959910197872
geco_2021,1.5c,power,gascap,rest sub saharan africa,2049,2.622044060216683,0.5103453771528056
geco_2021,1.5c,power,hydrocap,rest sub saharan africa,2049,2.1827285368410063,0.41441777187737594
geco_2021,1.5c,power,nuclearcap,rest sub saharan africa,2049,0.9710685602190057,-1.062116416225492e-10
geco_2021,1.5c,power,oilcap,rest sub saharan africa,2049,2.5728767381176523,0.34803307138459905
geco_2021,1.5c,power,renewablescap,rest sub saharan africa,2049,189.19866512865278,13.45049122585712
geco_2021,1.5c,power,coalcap,rest sub saharan africa,2050,1.0197600870468202,8.345944197982658e-4
geco_2021,1.5c,power,gascap,rest sub saharan africa,2050,2.680137558438906,0.5286233937538996
geco_2021,1.5c,power,hydrocap,rest sub saharan africa,2050,2.248637299344171,0.4375116278662658
geco_2021,1.5c,power,nuclearcap,rest sub saharan africa,2050,0.9700556769684171,-1.0993008749428437e-10
geco_2021,1.5c,power,oilcap,rest sub saharan africa,2050,2.5389139512340613,0.3405180686221941
geco_2021,1.5c,power,renewablescap,rest sub saharan africa,2050,199.7862638574601,14.207183116882854
geco_2021,1.5c,power,coalcap,russia,2021,1,0
geco_2021,1.5c,power,gascap,russia,2021,1,0
geco_2021,1.5c,power,hydrocap,russia,2021,1,0
geco_2021,1.5c,power,nuclearcap,russia,2021,1,0
geco_2021,1.5c,power,oilcap,russia,2021,1,0
geco_2021,1.5c,power,renewablescap,russia,2021,1,0
geco_2021,1.5c,power,coalcap,russia,2022,0.9729239365378463,-0.0036808160167073915
geco_2021,1.5c,power,gascap,russia,2022,0.9827380692448108,-0.007818638177412669
geco_2021,1.5c,power,hydrocap,russia,2022,1.0177731540989357,0.0035449264523173332
geco_2021,1.5c,power,nuclearcap,russia,2022,0.9986405470339549,-1.4662682060239567e-4
geco_2021,1.5c,power,oilcap,russia,2022,0.9748359960597149,-0.0013530132306322172
geco_2021,1.5c,power,renewablescap,russia,2022,1.861390620467951,0.043100822774192006
geco_2021,1.5c,power,coalcap,russia,2023,0.9458478730756923,-0.00736163203341481
geco_2021,1.5c,power,gascap,russia,2023,0.9654761384896217,-0.015637276354825286
geco_2021,1.5c,power,hydrocap,russia,2023,1.035546308197871,0.00708985290463464
geco_2021,1.5c,power,nuclearcap,russia,2023,0.9972810940679095,-2.9325364120480447e-4
geco_2021,1.5c,power,oilcap,russia,2023,0.94967199211943,-0.002706026461264428
geco_2021,1.5c,power,renewablescap,russia,2023,2.722781240935902,0.08620164554838401
geco_2021,1.5c,power,coalcap,russia,2024,0.9187718096135384,-0.011042448050122201
geco_2021,1.5c,power,gascap,russia,2024,0.9482142077344323,-0.023455914532237953
geco_2021,1.5c,power,hydrocap,russia,2024,1.0533194622968067,0.010634779356951974
geco_2021,1.5c,power,nuclearcap,russia,2024,0.9959216411018644,-4.3988046180720014e-4
geco_2021,1.5c,power,oilcap,russia,2024,0.9245079881791449,-0.0040590396918966445
geco_2021,1.5c,power,renewablescap,russia,2024,3.584171861403853,0.12930246832257603
geco_2021,1.5c,power,coalcap,russia,2025,0.8916957461513845,-0.01472326406682962
geco_2021,1.5c,power,gascap,russia,2025,0.9309522769792432,-0.03127455270965057
geco_2021,1.5c,power,hydrocap,russia,2025,1.0710926163957422,0.01417970580926928
geco_2021,1.5c,power,nuclearcap,russia,2025,0.9945621881358192,-5.865072824096089e-4
geco_2021,1.5c,power,oilcap,russia,2025,0.89934398423886,-0.005412052922528862
geco_2021,1.5c,power,renewablescap,russia,2025,4.445562481871804,0.17240329109676802
geco_2021,1.5c,power,coalcap,russia,2026,0.8503089828411324,-0.020349527333828766
geco_2021,1.5c,power,gascap,russia,2026,0.9172841822582223,-0.03746539478368338
geco_2021,1.5c,power,hydrocap,russia,2026,1.0896956776205768,0.017890160546953953
geco_2021,1.5c,power,nuclearcap,russia,2026,1.0178107561350227,0.0019210186816542279
geco_2021,1.5c,power,oilcap,russia,2026,0.892443051433385,-0.005783100924733461
geco_2021,1.5c,power,renewablescap,russia,2026,5.171150113988762,0.2087090311360888
geco_2021,1.5c,power,coalcap,russia,2027,0.8089222195308804,-0.025975790600827914
geco_2021,1.5c,power,gascap,russia,2027,0.9036160875372015,-0.04365623685771619
geco_2021,1.5c,power,hydrocap,russia,2027,1.1082987388454117,0.021600615284638653
geco_2021,1.5c,power,nuclearcap,russia,2027,1.0410593241342259,0.0044285446457180515
geco_2021,1.5c,power,oilcap,russia,2027,0.8855421186279101,-0.006154148926938061
geco_2021,1.5c,power,renewablescap,russia,2027,5.896737746105721,0.24501477117540957
geco_2021,1.5c,power,coalcap,russia,2028,0.7675354562206284,-0.03160205386782706
geco_2021,1.5c,power,gascap,russia,2028,0.8899479928161804,-0.049847078931749056
geco_2021,1.5c,power,hydrocap,russia,2028,1.1269018000702464,0.02531107002232333
geco_2021,1.5c,power,nuclearcap,russia,2028,1.0643078921334292,0.006936070609781888
geco_2021,1.5c,power,oilcap,russia,2028,0.8786411858224352,-0.00652519692914266
geco_2021,1.5c,power,renewablescap,russia,2028,6.62232537822268,0.28132051121473034
geco_2021,1.5c,power,coalcap,russia,2029,0.7261486929103763,-0.03722831713482621
geco_2021,1.5c,power,gascap,russia,2029,0.8762798980951595,-0.05603792100578187
geco_2021,1.5c,power,hydrocap,russia,2029,1.1455048612950811,0.02902152476000803
geco_2021,1.5c,power,nuclearcap,russia,2029,1.0875564601326326,0.009443596573845713
geco_2021,1.5c,power,oilcap,russia,2029,0.8717402530169603,-0.006896244931347259
geco_2021,1.5c,power,renewablescap,russia,2029,7.347913010339638,0.31762625125405114
geco_2021,1.5c,power,coalcap,russia,2030,0.6847619296001243,-0.042854580401825354
geco_2021,1.5c,power,gascap,russia,2030,0.8626118033741386,-0.06222876307981468
geco_2021,1.5c,power,hydrocap,russia,2030,1.1641079225199158,0.0327319794976927
geco_2021,1.5c,power,nuclearcap,russia,2030,1.110805028131836,0.011951122537909548
geco_2021,1.5c,power,oilcap,russia,2030,0.8648393202114855,-0.007267292933551859
geco_2021,1.5c,power,renewablescap,russia,2030,8.073500642456597,0.3539319912933719
geco_2021,1.5c,power,coalcap,russia,2031,0.6238695213580584,-0.051132510163164904
geco_2021,1.5c,power,gascap,russia,2031,0.8605320263978894,-0.06317077958408768
geco_2021,1.5c,power,hydrocap,russia,2031,1.1856948252332784,0.03703757331780044
geco_2021,1.5c,power,nuclearcap,russia,2031,1.1507250498301556,0.016256785187667495
geco_2021,1.5c,power,oilcap,russia,2031,0.8637202796822797,-0.0073274612853460345
geco_2021,1.5c,power,renewablescap,russia,2031,9.295054373817646,0.4150540532632868
geco_2021,1.5c,power,coalcap,russia,2032,0.5629771131159926,-0.059410439924504455
geco_2021,1.5c,power,gascap,russia,2032,0.8584522494216402,-0.06411279608836068
geco_2021,1.5c,power,hydrocap,russia,2032,1.2072817279466408,0.04134316713790818
geco_2021,1.5c,power,nuclearcap,russia,2032,1.1906450715284753,0.020562447837425467
geco_2021,1.5c,power,oilcap,russia,2032,0.862601239153074,-0.007387629637140209
geco_2021,1.5c,power,renewablescap,russia,2032,10.516608105178696,0.4761761152332017
geco_2021,1.5c,power,coalcap,russia,2033,0.5020847048739268,-0.06768836968584399
geco_2021,1.5c,power,gascap,russia,2033,0.8563724724453909,-0.06505481259263367
geco_2021,1.5c,power,hydrocap,russia,2033,1.2288686306600032,0.045648760958015865
geco_2021,1.5c,power,nuclearcap,russia,2033,1.2305650932267949,0.024868110487183414
geco_2021,1.5c,power,oilcap,russia,2033,0.861482198623868,-0.007447797988934392
geco_2021,1.5c,power,renewablescap,russia,2033,11.738161836539746,0.5372981772031167
geco_2021,1.5c,power,coalcap,russia,2034,0.441192296631861,-0.07596629944718354
geco_2021,1.5c,power,gascap,russia,2034,0.8542926954691418,-0.06599682909690667
geco_2021,1.5c,power,hydrocap,russia,2034,1.2504555333733656,0.0499543547781236
geco_2021,1.5c,power,nuclearcap,russia,2034,1.2704851149251146,0.029173773136941385
geco_2021,1.5c,power,oilcap,russia,2034,0.8603631580946622,-0.007507966340728567
geco_2021,1.5c,power,renewablescap,russia,2034,12.959715567900796,0.5984202391730316
geco_2021,1.5c,power,coalcap,russia,2035,0.3802998883897951,-0.08424422920852309
geco_2021,1.5c,power,gascap,russia,2035,0.8522129184928926,-0.06693884560117967
geco_2021,1.5c,power,hydrocap,russia,2035,1.2720424360867282,0.05425994859823134
geco_2021,1.5c,power,nuclearcap,russia,2035,1.3104051366234342,0.03347943578669933
geco_2021,1.5c,power,oilcap,russia,2035,0.8592441175654565,-0.007568134692522743
geco_2021,1.5c,power,renewablescap,russia,2035,14.181269299261846,0.6595423011429464
geco_2021,1.5c,power,coalcap,russia,2036,0.31940748014772935,-0.09252215896986263
geco_2021,1.5c,power,gascap,russia,2036,0.8501331415166435,-0.0678808621054526
geco_2021,1.5c,power,hydrocap,russia,2036,1.2936293388000908,0.05856554241833908
geco_2021,1.5c,power,nuclearcap,russia,2036,1.3503251583217537,0.037785098436457276
geco_2021,1.5c,power,oilcap,russia,2036,0.8581250770362507,-0.0076283030443169185
geco_2021,1.5c,power,renewablescap,russia,2036,15.402823030622896,0.7206643631128614
geco_2021,1.5c,power,coalcap,russia,2037,0.2585150719056636,-0.10080008873120216
geco_2021,1.5c,power,gascap,russia,2037,0.8480533645403943,-0.06882287860972561
geco_2021,1.5c,power,hydrocap,russia,2037,1.3152162415134532,0.06287113623844681
geco_2021,1.5c,power,nuclearcap,russia,2037,1.3902451800200737,0.04209076108621525
geco_2021,1.5c,power,oilcap,russia,2037,0.8570060365070449,-0.007688471396111094
geco_2021,1.5c,power,renewablescap,russia,2037,16.624376761983946,0.7817864250827762
geco_2021,1.5c,power,coalcap,russia,2038,0.1976226636635977,-0.10907801849254173
geco_2021,1.5c,power,gascap,russia,2038,0.8459735875641451,-0.06976489511399861
geco_2021,1.5c,power,hydrocap,russia,2038,1.3368031442268156,0.0671767300585545
geco_2021,1.5c,power,nuclearcap,russia,2038,1.4301652017183932,0.0463964237359732
geco_2021,1.5c,power,oilcap,russia,2038,0.855886995977839,-0.007748639747905276
geco_2021,1.5c,power,renewablescap,russia,2038,17.845930493344994,0.8429084870526912
geco_2021,1.5c,power,coalcap,russia,2039,0.13673025542153194,-0.11735594825388126
geco_2021,1.5c,power,gascap,russia,2039,0.8438938105878959,-0.0707069116182716
geco_2021,1.5c,power,hydrocap,russia,2039,1.358390046940178,0.07148232387866224
geco_2021,1.5c,power,nuclearcap,russia,2039,1.470085223416713,0.05070208638573117
geco_2021,1.5c,power,oilcap,russia,2039,0.8547679554486333,-0.007808808099699451
geco_2021,1.5c,power,renewablescap,russia,2039,19.067484224706043,0.904030549022606
geco_2021,1.5c,power,coalcap,russia,2040,0.07583784717946618,-0.1256338780152208
geco_2021,1.5c,power,gascap,russia,2040,0.8418140336116466,-0.0716489281225446
geco_2021,1.5c,power,hydrocap,russia,2040,1.3799769496535406,0.07578791769876998
geco_2021,1.5c,power,nuclearcap,russia,2040,1.5100052451150325,0.05500774903548911
geco_2021,1.5c,power,oilcap,russia,2040,0.8536489149194275,-0.007868976451493627
geco_2021,1.5c,power,renewablescap,russia,2040,20.289037956067094,0.9651526109925209
geco_2021,1.5c,power,coalcap,russia,2041,0.07164625151541881,-0.12620369838358242
geco_2021,1.5c,power,gascap,russia,2041,0.8275051756308017,-0.07812999822245668
geco_2021,1.5c,power,hydrocap,russia,2041,1.40600705990104,0.08097972697805952
geco_2021,1.5c,power,nuclearcap,russia,2041,1.4929456888485864,0.05316775268496175
geco_2021,1.5c,power,oilcap,russia,2041,0.8344909888682717,-0.0088990560636332
geco_2021,1.5c,power,renewablescap,russia,2041,21.473533189761106,1.024420401854449
geco_2021,1.5c,power,coalcap,russia,2042,0.06745465585137134,-0.12677351875194404
geco_2021,1.5c,power,gascap,russia,2042,0.8131963176499568,-0.08461106832236878
geco_2021,1.5c,power,hydrocap,russia,2042,1.4320371701485393,0.08617153625734907
geco_2021,1.5c,power,nuclearcap,russia,2042,1.4758861325821404,0.05132775633443441
geco_2021,1.5c,power,oilcap,russia,2042,0.8153330628171157,-0.009929135675772775
geco_2021,1.5c,power,renewablescap,russia,2042,22.658028423455132,1.0836881927163773
geco_2021,1.5c,power,coalcap,russia,2043,0.06326306018732397,-0.12734333912030565
geco_2021,1.5c,power,gascap,russia,2043,0.798887459669112,-0.09109213842228087
geco_2021,1.5c,power,hydrocap,russia,2043,1.4580672803960388,0.09136334553663866
geco_2021,1.5c,power,nuclearcap,russia,2043,1.4588265763156945,0.04948775998390705
geco_2021,1.5c,power,oilcap,russia,2043,0.7961751367659599,-0.01095921528791235
geco_2021,1.5c,power,renewablescap,russia,2043,23.842523657149144,1.1429559835783052
geco_2021,1.5c,power,coalcap,russia,2044,0.05907146452327661,-0.12791315948866724
geco_2021,1.5c,power,gascap,russia,2044,0.784578601688267,-0.09757320852219296
geco_2021,1.5c,power,hydrocap,russia,2044,1.4840973906435382,0.0965551548159282
geco_2021,1.5c,power,nuclearcap,russia,2044,1.4417670200492485,0.04764776363337971
geco_2021,1.5c,power,oilcap,russia,2044,0.7770172107148039,-0.011989294900051923
geco_2021,1.5c,power,renewablescap,russia,2044,25.02701889084316,1.202223774440233
geco_2021,1.5c,power,coalcap,russia,2045,0.05487986885922924,-0.12848297985702886
geco_2021,1.5c,power,gascap,russia,2045,0.7702697437074222,-0.10405427862210505
geco_2021,1.5c,power,hydrocap,russia,2045,1.5101275008910375,0.10174696409521775
geco_2021,1.5c,power,nuclearcap,russia,2045,1.4247074637828026,0.04580776728285235
geco_2021,1.5c,power,oilcap,russia,2045,0.757859284663648,-0.013019374512191498
geco_2021,1.5c,power,renewablescap,russia,2045,26.211514124537175,1.261491565302161
geco_2021,1.5c,power,coalcap,russia,2046,0.05068827319518199,-0.12905280022539048
geco_2021,1.5c,power,gascap,russia,2046,0.7559608857265772,-0.11053534872201713
geco_2021,1.5c,power,hydrocap,russia,2046,1.5361576111385369,0.10693877337450729
geco_2021,1.5c,power,nuclearcap,russia,2046,1.4076479075163564,0.04396777093232499
geco_2021,1.5c,power,oilcap,russia,2046,0.7387013586124922,-0.014049454124331071
geco_2021,1.5c,power,renewablescap,russia,2046,27.39600935823119,1.320759356164089
geco_2021,1.5c,power,coalcap,russia,2047,0.04649667753113462,-0.12962262059375207
geco_2021,1.5c,power,gascap,russia,2047,0.7416520277457324,-0.11701641882192923
geco_2021,1.5c,power,hydrocap,russia,2047,1.562187721386036,0.11213058265379684
geco_2021,1.5c,power,nuclearcap,russia,2047,1.3905883512499104,0.04212777458179765
geco_2021,1.5c,power,oilcap,russia,2047,0.7195434325613363,-0.015079533736470646
geco_2021,1.5c,power,renewablescap,russia,2047,28.580504591925212,1.3800271470260173
geco_2021,1.5c,power,coalcap,russia,2048,0.04230508186708726,-0.1301924409621137
geco_2021,1.5c,power,gascap,russia,2048,0.7273431697648873,-0.12349748892184131
geco_2021,1.5c,power,hydrocap,russia,2048,1.5882178316335356,0.11732239193308643
geco_2021,1.5c,power,nuclearcap,russia,2048,1.3735287949834643,0.04028777823127029
geco_2021,1.5c,power,oilcap,russia,2048,0.7003855065101804,-0.01610961334861022
geco_2021,1.5c,power,renewablescap,russia,2048,29.764999825619228,1.4392949378879454
geco_2021,1.5c,power,coalcap,russia,2049,0.03811348620303989,-0.13076226133047528
geco_2021,1.5c,power,gascap,russia,2049,0.7130343117840425,-0.1299785590217534
geco_2021,1.5c,power,hydrocap,russia,2049,1.6142479418810352,0.12251420121237598
geco_2021,1.5c,power,nuclearcap,russia,2049,1.3564692387170185,0.03844778188074295
geco_2021,1.5c,power,oilcap,russia,2049,0.6812275804590245,-0.017139692960749794
geco_2021,1.5c,power,renewablescap,russia,2049,30.949495059313243,1.4985627287498733
geco_2021,1.5c,power,coalcap,russia,2050,0.03392189053899264,-0.1313320816988369
geco_2021,1.5c,power,gascap,russia,2050,0.6987254538031975,-0.1364596291216655
geco_2021,1.5c,power,hydrocap,russia,2050,1.6402780521285343,0.12770601049166552
geco_2021,1.5c,power,nuclearcap,russia,2050,1.3394096824505723,0.03660778553021559
geco_2021,1.5c,power,oilcap,russia,2050,0.6620696544078686,-0.01816977257288937
geco_2021,1.5c,power,renewablescap,russia,2050,32.13399029300726,1.5578305196118012
geco_2021,1.5c,power,coalcap,saudi arabia,2021,1,0
geco_2021,1.5c,power,gascap,saudi arabia,2021,1,0
geco_2021,1.5c,power,hydrocap,saudi arabia,2021,1,0
geco_2021,1.5c,power,nuclearcap,saudi arabia,2021,1,0
geco_2021,1.5c,power,oilcap,saudi arabia,2021,1,0
geco_2021,1.5c,power,renewablescap,saudi arabia,2021,1,0
geco_2021,1.5c,power,coalcap,saudi arabia,2022,1.9986701391385497,6.822713244809415e-6
geco_2021,1.5c,power,gascap,saudi arabia,2022,0.9870875540036934,-0.005369315290745547
geco_2021,1.5c,power,hydrocap,saudi arabia,2022,1.0085547082564121,2.8687119428895127e-10
geco_2021,1.5c,power,nuclearcap,saudi arabia,2022,1.3333331441728955,0.0012285860009312814
geco_2021,1.5c,power,oilcap,saudi arabia,2022,0.9763784721271587,-0.010033337455145617
geco_2021,1.5c,power,renewablescap,saudi arabia,2022,1.2509428832996368,0.03907898775856223
geco_2021,1.5c,power,coalcap,saudi arabia,2023,2.9973402782770986,1.3645426489618824e-5
geco_2021,1.5c,power,gascap,saudi arabia,2023,0.9741751080073867,-0.010738630581491094
geco_2021,1.5c,power,hydrocap,saudi arabia,2023,1.0171094165128243,5.737423885778983e-10
geco_2021,1.5c,power,nuclearcap,saudi arabia,2023,1.666666288345791,0.0024571720018625627
geco_2021,1.5c,power,oilcap,saudi arabia,2023,0.9527569442543171,-0.020066674910291304
geco_2021,1.5c,power,renewablescap,saudi arabia,2023,1.5018857665992735,0.07815797551712446
geco_2021,1.5c,power,coalcap,saudi arabia,2024,3.9960104174156488,2.0468139734428243e-5
geco_2021,1.5c,power,gascap,saudi arabia,2024,0.9612626620110801,-0.01610794587223664
geco_2021,1.5c,power,hydrocap,saudi arabia,2024,1.0256641247692364,8.606135828668496e-10
geco_2021,1.5c,power,nuclearcap,saudi arabia,2024,1.999999432518687,0.0036857580027938445
geco_2021,1.5c,power,oilcap,saudi arabia,2024,0.9291354163814757,-0.03010001236543692
geco_2021,1.5c,power,renewablescap,saudi arabia,2024,1.7528286498989107,0.11723696327568671
geco_2021,1.5c,power,coalcap,saudi arabia,2025,4.994680556554198,2.7290852979237652e-5
geco_2021,1.5c,power,gascap,saudi arabia,2025,0.9483502160147734,-0.021477261162982188
geco_2021,1.5c,power,hydrocap,saudi arabia,2025,1.0342188330256485,1.1474847771558007e-9
geco_2021,1.5c,power,nuclearcap,saudi arabia,2025,2.333332576691582,0.004914344003725125
geco_2021,1.5c,power,oilcap,saudi arabia,2025,0.9055138885086341,-0.04013334982058261
geco_2021,1.5c,power,renewablescap,saudi arabia,2025,2.003771533198547,0.15631595103424892
geco_2021,1.5c,power,coalcap,saudi arabia,2026,5.054976413738764,2.7702782131114702e-5
geco_2021,1.5c,power,gascap,saudi arabia,2026,0.9343647702538943,-0.0272927563676289
geco_2021,1.5c,power,hydrocap,saudi arabia,2026,1.0394354108367179,1.3224160386212082e-9
geco_2021,1.5c,power,nuclearcap,saudi arabia,2026,2.666665728857173,0.006142930034115563
geco_2021,1.5c,power,oilcap,saudi arabia,2026,0.8929851532315519,-0.0454549797167453
geco_2021,1.5c,power,renewablescap,saudi arabia,2026,2.2053484581153646,0.1877072464463883
geco_2021,1.5c,power,coalcap,saudi arabia,2027,5.115272270923331,2.8114711282991753e-5
geco_2021,1.5c,power,gascap,saudi arabia,2027,0.9203793244930152,-0.033108251572275614
geco_2021,1.5c,power,hydrocap,saudi arabia,2027,1.0446519886477874,1.4973473000866196e-9
geco_2021,1.5c,power,nuclearcap,saudi arabia,2027,2.999998881022764,0.007371516064506002
geco_2021,1.5c,power,oilcap,saudi arabia,2027,0.8804564179544698,-0.050776609612907996
geco_2021,1.5c,power,renewablescap,saudi arabia,2027,2.4069253830321813,0.21909854185852762
geco_2021,1.5c,power,coalcap,saudi arabia,2028,5.175568128107897,2.8526640434868804e-5
geco_2021,1.5c,power,gascap,saudi arabia,2028,0.906393878732136,-0.0389237467769224
geco_2021,1.5c,power,hydrocap,saudi arabia,2028,1.0498685664588567,1.672278561552027e-9
geco_2021,1.5c,power,nuclearcap,saudi arabia,2028,3.333332033188354,0.008600102094896438
geco_2021,1.5c,power,oilcap,saudi arabia,2028,0.8679276826773877,-0.05609823950907061
geco_2021,1.5c,power,renewablescap,saudi arabia,2028,2.608502307948999,0.25048983727066704
geco_2021,1.5c,power,coalcap,saudi arabia,2029,5.235863985292464,2.8938569586745855e-5
geco_2021,1.5c,power,gascap,saudi arabia,2029,0.8924084329712567,-0.04473924198156911
geco_2021,1.5c,power,hydrocap,saudi arabia,2029,1.0550851442699263,1.8472098230174386e-9
geco_2021,1.5c,power,nuclearcap,saudi arabia,2029,3.6666651853539447,0.009828688125286875
geco_2021,1.5c,power,oilcap,saudi arabia,2029,0.8553989474003055,-0.06141986940523331
geco_2021,1.5c,power,renewablescap,saudi arabia,2029,2.8100792328658155,0.28188113268280635
geco_2021,1.5c,power,coalcap,saudi arabia,2030,5.296159842477031,2.9350498738622905e-5
geco_2021,1.5c,power,gascap,saudi arabia,2030,0.8784229872103776,-0.05055473718621582
geco_2021,1.5c,power,hydrocap,saudi arabia,2030,1.0603017220809958,2.022141084482846e-9
geco_2021,1.5c,power,nuclearcap,saudi arabia,2030,3.999998337519535,0.011057274155677314
geco_2021,1.5c,power,oilcap,saudi arabia,2030,0.8428702121232233,-0.066741499301396
geco_2021,1.5c,power,renewablescap,saudi arabia,2030,3.011656157782633,0.3132724280949457
