scenario_source,scenario,sector,technology,region,year,tmsr,smsp
weo_2021,steps,power,coalcap,global,2028,0.9759227014529157,-0.006258031975687048
weo_2021,steps,power,gascap,global,2028,1.1468407867854091,0.03379770049165307
weo_2021,steps,power,hydrocap,global,2028,1.1226688186213176,0.020487913812518962
weo_2021,steps,power,nuclearcap,global,2028,1.0528756513840416,0.002735184100023648
weo_2021,steps,power,oilcap,global,2028,0.7644052804138184,-0.012119635369788353
weo_2021,steps,power,renewablescap,global,2028,2.001218309510448,0.24002279155213915
weo_2021,steps,power,coalcap,global,2029,0.9724830873747609,-0.007152036543642341
weo_2021,steps,power,gascap,global,2029,1.1678180420404676,0.03862594341903208
weo_2021,steps,power,hydrocap,global,2029,1.14019293556722,0.023414758642878796
weo_2021,steps,power,nuclearcap,global,2029,1.0604293158674762,0.003125924685741316
weo_2021,steps,power,oilcap,global,2029,0.7307488919015067,-0.01385101185118669
weo_2021,steps,power,renewablescap,global,2029,2.1442494965833694,0.27431176177387323
weo_2021,steps,power,coalcap,global,2030,0.969043473296606,-0.008046041111597632
weo_2021,steps,power,gascap,global,2030,1.188795297295526,0.04345418634641109
weo_2021,steps,power,hydrocap,global,2030,1.1577170525131226,0.026341603473238655
weo_2021,steps,power,nuclearcap,global,2030,1.0679829803509107,0.0035166652714589772
weo_2021,steps,power,oilcap,global,2030,0.697092503389195,-0.015582388332585028
weo_2021,steps,power,renewablescap,global,2030,2.28728068365629,0.30860073199560734
weo_2021,steps,power,coalcap,global,2031,0.9593697371050152,-0.010560382589440361
weo_2021,steps,power,gascap,global,2031,1.2053495304870483,0.04726440166549466
weo_2021,steps,power,hydrocap,global,2031,1.1730793434564044,0.02890738421806193
weo_2021,steps,power,nuclearcap,global,2031,1.0796290098962564,0.0041190982251350745
weo_2021,steps,power,oilcap,global,2031,0.6847856394281154,-0.016215487003114915
weo_2021,steps,power,renewablescap,global,2031,2.438259251312184,0.3447949335289674
weo_2021,steps,power,coalcap,global,2032,0.9496960009134244,-0.013074724067283062
weo_2021,steps,power,gascap,global,2032,1.2219037636785703,0.05107461698457823
weo_2021,steps,power,hydrocap,global,2032,1.188441634399686,0.03147316496288521
weo_2021,steps,power,nuclearcap,global,2032,1.0912750394416024,0.004721531178811173
weo_2021,steps,power,oilcap,global,2032,0.6724787754670358,-0.016848585673644806
weo_2021,steps,power,renewablescap,global,2032,2.589237818968078,0.3809891350623274
weo_2021,steps,power,coalcap,global,2033,0.9400222647218337,-0.015589065545125791
weo_2021,steps,power,gascap,global,2033,1.2384579968700928,0.05488483230366185
weo_2021,steps,power,hydrocap,global,2033,1.2038039253429678,0.034038945707708476
weo_2021,steps,power,nuclearcap,global,2033,1.1029210689869482,0.005323964132487264
weo_2021,steps,power,oilcap,global,2033,0.6601719115059564,-0.017481684344174686
